,date,hora,Year,DOY,Hour,Minute,Lat,Lon,AOD_Type,AOD_047,AOD_055,AOD_Uncertainty,QA_AOD,timestamp
458,2022118,1655,2022,118,16,55,NA,NA,T,NA,NA,NA,NA,20221181655
459,2022118,1835,2022,118,18,35,NA,NA,T,NA,NA,NA,NA,20221181835
460,2022118,2010,2022,118,20,10,NA,NA,T,NA,NA,NA,NA,20221182010
461,2022118,2020,2022,118,20,20,NA,NA,A,NA,NA,NA,NA,20221182020
462,2022118,2155,2022,118,21,55,34.07916666,-118.2845294,A,0.43865,0.32259,0.0158,0,20221182155
463,2022119,1740,2022,119,17,40,NA,NA,T,NA,NA,NA,NA,20221191740
464,2022119,1915,2022,119,19,15,34.27083333,-118.2812213,T,0.23734,0.17318,0.0123,0,20221191915
465,2022119,2100,2022,119,21,0,34.27083333,-118.2711372,A,0.19314,0.14073,0.0383,0,20221192100
466,2022119,2240,2022,119,22,40,NA,NA,A,NA,NA,NA,NA,20221192240
467,2022120,1645,2022,120,16,45,NA,NA,T,NA,NA,NA,NA,20221201645
468,2022120,1825,2022,120,18,25,34.27083333,-118.2812213,T,0.18891,0.13762,0.0345,0,20221201825
469,2022120,2000,2022,120,20,0,NA,NA,T,NA,NA,NA,NA,20221202000
470,2022120,2005,2022,120,20,5,NA,NA,A,NA,NA,NA,NA,20221202005
471,2022120,2145,2022,120,21,45,34.27083333,-118.2812213,A,0.21104,0.15385,0.0182,0,20221202145
472,2022121,1725,2022,121,17,25,NA,NA,T,NA,NA,NA,NA,20221211725
473,2022121,1905,2022,121,19,5,34.27083333,-118.2812213,T,0.27673,0.20223,0.0186,0,20221211905
474,2022121,2050,2022,121,20,50,34.27083333,-118.2812213,A,0.24382,0.17796,0.0281,0,20221212050
475,2022121,2225,2022,121,22,25,NA,NA,A,NA,NA,NA,NA,20221212225
476,2022122,1810,2022,122,18,10,34.27083333,-118.2812213,T,0.37238,0.27308,0.0257,0,20221221810
477,2022122,1945,2022,122,19,45,NA,NA,T,NA,NA,NA,NA,20221221945
478,2022122,1950,2022,122,19,50,NA,NA,A,NA,NA,NA,NA,20221221950
479,2022122,2130,2022,122,21,30,34.27083333,-118.2812213,A,0.3263,0.239,0.026,0,20221222130
480,2022123,1715,2022,123,17,15,NA,NA,T,NA,NA,NA,NA,20221231715
481,2022123,1855,2022,123,18,55,34.27083333,-118.0896238,T,0.3816,0.28007,0.0273,0,20221231855
482,2022123,2035,2022,123,20,35,34.27083333,-118.2812213,A,0.24799,0.18111,0.018,0,20221232035
483,2022123,2215,2022,123,22,15,NA,NA,A,NA,NA,NA,NA,20221232215
484,2022124,1800,2022,124,18,0,34.27083333,-118.2812213,T,0.21871,0.15953,0.0183,0,20221241800
485,2022124,1935,2022,124,19,35,NA,NA,T,NA,NA,NA,NA,20221241935
486,2022124,1940,2022,124,19,40,NA,NA,A,NA,NA,NA,NA,20221241940
487,2022124,2120,2022,124,21,20,34.27083333,-118.2812213,A,0.15609,0.11364,0.0365,0,20221242120
488,2022125,1705,2022,125,17,5,NA,NA,T,NA,NA,NA,NA,20221251705
489,2022125,1840,2022,125,18,40,34.27083333,-118.2610531,T,0.26994,0.19724,0.0384,0,20221251840
490,2022125,2015,2022,125,20,15,NA,NA,T,NA,NA,NA,NA,20221252015
491,2022125,2025,2022,125,20,25,34.27083333,-118.2812213,A,0.23061,0.16828,0.0121,0,20221252025
492,2022125,2200,2022,125,22,0,NA,NA,A,NA,NA,NA,NA,20221252200
493,2022126,1745,2022,126,17,45,34.27083333,-118.2812213,T,0.11767,0.0855,0.013,0,20221261745
494,2022126,1925,2022,126,19,25,NA,NA,A,NA,NA,NA,NA,20221261925
495,2022126,1925,2022,126,19,25,34.27083333,-118.2812213,T,0.20018,0.1459,0.0108,0,20221261925
496,2022126,2105,2022,126,21,5,34.27083333,-118.2711372,A,0.19779,0.14415,0.0408,0,20221262105
497,2022126,2245,2022,126,22,45,NA,NA,A,NA,NA,NA,NA,20221262245
498,2022127,1650,2022,127,16,50,NA,NA,T,NA,NA,NA,NA,20221271650
499,2022127,1830,2022,127,18,30,34.27083333,-118.2812213,T,0.20935,0.15266,0.0427,0,20221271830
500,2022127,2005,2022,127,20,5,NA,NA,T,NA,NA,NA,NA,20221272005
501,2022127,2010,2022,127,20,10,NA,NA,A,NA,NA,NA,NA,20221272010
502,2022127,2150,2022,127,21,50,34.27083333,-118.2812213,A,0.24089,0.17583,0.0161,0,20221272150
503,2022128,1735,2022,128,17,35,NA,NA,T,NA,NA,NA,NA,20221281735
504,2022128,1910,2022,128,19,10,NA,NA,T,NA,NA,NA,NA,20221281910
505,2022128,2055,2022,128,20,55,NA,NA,A,NA,NA,NA,NA,20221282055
506,2022128,2230,2022,128,22,30,NA,NA,A,NA,NA,NA,NA,20221282230
507,2022129,1815,2022,129,18,15,34.25416666,-118.2880323,T,0.28709,0.21,0.0406,0,20221291815
508,2022129,1955,2022,129,19,55,NA,NA,A,NA,NA,NA,NA,20221291955
509,2022129,1955,2022,129,19,55,NA,NA,T,NA,NA,NA,NA,20221291955
510,2022129,2135,2022,129,21,35,34.2125,-118.2698218,A,0.37868,0.27786,0.0206,0,20221292135
511,2022130,1720,2022,130,17,20,NA,NA,T,NA,NA,NA,NA,20221301720
512,2022130,1900,2022,130,19,0,34.27083333,-118.0392034,T,0.19806,0.14427,0.0226,0,20221301900
513,2022130,2040,2022,130,20,40,34.27083333,-117.9988671,A,0.17614,0.12822,0.022,0,20221302040
514,2022130,2220,2022,130,22,20,NA,NA,A,NA,NA,NA,NA,20221302220
515,2022131,1805,2022,131,18,5,34.27083333,-118.2812213,T,0.15253,0.11099,0.0224,0,20221311805
516,2022131,1940,2022,131,19,40,NA,NA,T,NA,NA,NA,NA,20221311940
517,2022131,1945,2022,131,19,45,NA,NA,A,NA,NA,NA,NA,20221311945
518,2022131,2125,2022,131,21,25,34.27083333,-118.2812213,A,0.13661,0.09934,0.0323,0,20221312125
519,2022132,1710,2022,132,17,10,NA,NA,T,NA,NA,NA,NA,20221321710
520,2022132,1845,2022,132,18,45,34.27083333,-118.2812213,T,0.12219,0.08882,0.0384,0,20221321845
521,2022132,2020,2022,132,20,20,NA,NA,T,NA,NA,NA,NA,20221322020
522,2022132,2030,2022,132,20,30,34.27083333,-118.2812213,A,0.1148,0.08341,0.0144,0,20221322030
523,2022132,2205,2022,132,22,5,NA,NA,A,NA,NA,NA,NA,20221322205
524,2022133,1750,2022,133,17,50,34.27083333,-118.2812213,T,0.13095,0.09517,0.0158,0,20221331750
525,2022133,1930,2022,133,19,30,NA,NA,A,NA,NA,NA,NA,20221331930
526,2022133,1930,2022,133,19,30,NA,NA,T,NA,NA,NA,NA,20221331930
527,2022133,2110,2022,133,21,10,34.27083333,-118.2812213,A,0.11317,0.08226,0.0439,0,20221332110
528,2022134,1655,2022,134,16,55,NA,NA,T,NA,NA,NA,NA,20221341655
529,2022134,1835,2022,134,18,35,34.27083333,-118.2812213,T,0.17318,0.12608,0.0434,0,20221341835
530,2022134,2010,2022,134,20,10,NA,NA,T,NA,NA,NA,NA,20221342010
531,2022134,2015,2022,134,20,15,34.27083333,-118.2207168,A,0.15282,0.11109,0.01,0,20221342015
532,2022134,2155,2022,134,21,55,34.27083333,-118.2812213,A,0.17993,0.13105,0.0142,0,20221342155
533,2022135,1740,2022,135,17,40,NA,NA,T,NA,NA,NA,NA,20221351740
534,2022135,1915,2022,135,19,15,34.27083333,-118.2308009,T,0.32571,0.23864,0.0129,0,20221351915
535,2022135,2100,2022,135,21,0,34.00416666,-118.2704456,A,0.302,0.221,0.0568,0,20221352100
536,2022135,2235,2022,135,22,35,NA,NA,A,NA,NA,NA,NA,20221352235
537,2022136,1645,2022,136,16,45,NA,NA,T,NA,NA,NA,NA,20221361645
538,2022136,1820,2022,136,18,20,34.27083333,-118.2812213,T,0.18036,0.13132,0.0361,0,20221361820
539,2022136,2000,2022,136,20,0,NA,NA,T,NA,NA,NA,NA,20221362000
540,2022136,2005,2022,136,20,5,NA,NA,A,NA,NA,NA,NA,20221362005
541,2022136,2140,2022,136,21,40,34.27083333,-118.2812213,A,0.26849,0.19625,0.0204,0,20221362140
542,2022137,1725,2022,137,17,25,NA,NA,T,NA,NA,NA,NA,20221371725
543,2022137,1905,2022,137,19,5,34.27083333,-118.2812213,T,0.26339,0.19255,0.0202,0,20221371905
544,2022137,2045,2022,137,20,45,34.27083333,-118.2812213,A,0.22653,0.16525,0.0271,0,20221372045
545,2022137,2225,2022,137,22,25,NA,NA,A,NA,NA,NA,NA,20221372225
546,2022138,1810,2022,138,18,10,34.27083333,-118.2812213,T,0.3148,0.23052,0.0265,0,20221381810
547,2022138,1945,2022,138,19,45,NA,NA,T,NA,NA,NA,NA,20221381945
548,2022138,1950,2022,138,19,50,NA,NA,A,NA,NA,NA,NA,20221381950
549,2022138,2130,2022,138,21,30,34.27083333,-118.2812213,A,0.2634,0.19239,0.0285,0,20221382130
550,2022139,1715,2022,139,17,15,NA,NA,T,NA,NA,NA,NA,20221391715
551,2022139,1850,2022,139,18,50,34.27083333,-118.2812213,T,0.31037,0.22718,0.0317,0,20221391850
552,2022139,2035,2022,139,20,35,34.27083333,-118.2812213,A,0.31942,0.23409,0.0176,0,20221392035
553,2022139,2210,2022,139,22,10,NA,NA,A,NA,NA,NA,NA,20221392210
554,2022140,1755,2022,140,17,55,NA,NA,T,NA,NA,NA,NA,20221401755
555,2022140,1935,2022,140,19,35,NA,NA,A,NA,NA,NA,NA,20221401935
556,2022140,1935,2022,140,19,35,NA,NA,T,NA,NA,NA,NA,20221401935
557,2022140,2115,2022,140,21,15,NA,NA,A,NA,NA,NA,NA,20221402115
558,2022141,1700,2022,141,17,0,NA,NA,T,NA,NA,NA,NA,20221411700
559,2022141,1840,2022,141,18,40,NA,NA,T,NA,NA,NA,NA,20221411840
560,2022141,2015,2022,141,20,15,NA,NA,T,NA,NA,NA,NA,20221412015
561,2022141,2020,2022,141,20,20,34.27083333,-118.0896238,A,0.25574,0.18668,0.0119,0,20221412020
562,2022141,2200,2022,141,22,0,NA,NA,A,NA,NA,NA,NA,20221412200
563,2022142,1745,2022,142,17,45,34.27083333,-118.2812213,T,0.24058,0.17571,0.0136,0,20221421745
564,2022142,1920,2022,142,19,20,34.27083333,-118.2812213,T,0.25262,0.18443,0.0116,0,20221421920
565,2022142,2105,2022,142,21,5,34.27083333,-118.2812213,A,0.18041,0.1314,0.0421,0,20221422105
566,2022142,2240,2022,142,22,40,NA,NA,A,NA,NA,NA,NA,20221422240
567,2022143,1650,2022,143,16,50,NA,NA,T,NA,NA,NA,NA,20221431650
568,2022143,1830,2022,143,18,30,34.27083333,-118.2812213,T,0.26884,0.1965,0.0426,0,20221431830
569,2022143,2005,2022,143,20,5,NA,NA,T,NA,NA,NA,NA,20221432005
570,2022143,2010,2022,143,20,10,NA,NA,A,NA,NA,NA,NA,20221432010
571,2022143,2145,2022,143,21,45,34.27083333,-118.2812213,A,0.28938,0.2117,0.018,0,20221432145
572,2022144,1735,2022,144,17,35,NA,NA,T,NA,NA,NA,NA,20221441735
573,2022144,1910,2022,144,19,10,34.27083333,-118.2812213,T,0.21784,0.15891,0.0166,0,20221441910
574,2022144,2050,2022,144,20,50,34.27083333,-118.2812213,A,0.14706,0.10698,0.0328,0,20221442050
575,2022144,2230,2022,144,22,30,NA,NA,A,NA,NA,NA,NA,20221442230
576,2022145,1815,2022,145,18,15,34.27083333,-118.2812213,T,0.22437,0.16369,0.031,0,20221451815
577,2022145,1950,2022,145,19,50,NA,NA,T,NA,NA,NA,NA,20221451950
578,2022145,1955,2022,145,19,55,NA,NA,A,NA,NA,NA,NA,20221451955
579,2022145,2135,2022,145,21,35,34.27083333,-118.2812213,A,0.313,0.22919,0.0256,0,20221452135
580,2022146,1720,2022,146,17,20,NA,NA,T,NA,NA,NA,NA,20221461720
581,2022146,1900,2022,146,19,0,34.27083333,-118.2812213,T,0.20672,0.15071,0.0251,0,20221461900
582,2022146,2040,2022,146,20,40,34.27083333,-118.2812213,A,0.17118,0.12457,0.0207,0,20221462040
583,2022146,2215,2022,146,22,15,NA,NA,A,NA,NA,NA,NA,20221462215
584,2022147,1805,2022,147,18,5,34.27083333,-118.2812213,T,0.31726,0.23243,0.0228,0,20221471805
585,2022147,1940,2022,147,19,40,NA,NA,A,NA,NA,NA,NA,20221471940
586,2022147,1940,2022,147,19,40,NA,NA,T,NA,NA,NA,NA,20221471940
587,2022147,2120,2022,147,21,20,34.17083333,-118.1308264,A,0.25123,0.18346,0.0422,0,20221472120
588,2022148,1710,2022,148,17,10,NA,NA,T,NA,NA,NA,NA,20221481710
589,2022148,1845,2022,148,18,45,NA,NA,T,NA,NA,NA,NA,20221481845
590,2022148,2020,2022,148,20,20,NA,NA,T,NA,NA,NA,NA,20221482020
591,2022148,2025,2022,148,20,25,34.27083333,-118.1097919,A,0.3665,0.269,0.014,0,20221482025
592,2022148,2205,2022,148,22,5,NA,NA,A,NA,NA,NA,NA,20221482205
593,2022149,1750,2022,149,17,50,34.27083333,-118.2812213,T,0.2664,0.19468,0.0161,0,20221491750
594,2022149,1925,2022,149,19,25,NA,NA,A,NA,NA,NA,NA,20221491925
595,2022149,1930,2022,149,19,30,NA,NA,T,NA,NA,NA,NA,20221491930
596,2022149,2110,2022,149,21,10,34.27083333,-118.2812213,A,0.17828,0.12992,0.0436,0,20221492110
597,2022150,1655,2022,150,16,55,NA,NA,T,NA,NA,NA,NA,20221501655
598,2022150,1835,2022,150,18,35,34.27083333,-118.2812213,T,0.14441,0.10504,0.0436,0,20221501835
599,2022150,2010,2022,150,20,10,NA,NA,T,NA,NA,NA,NA,20221502010
600,2022150,2015,2022,150,20,15,NA,NA,A,NA,NA,NA,NA,20221502015
601,2022150,2150,2022,150,21,50,34.27083333,-118.2812213,A,0.16936,0.12328,0.0159,0,20221502150
602,2022151,1740,2022,151,17,40,NA,NA,T,NA,NA,NA,NA,20221511740
603,2022151,1915,2022,151,19,15,34.27083333,-118.2812213,T,0.13379,0.09726,0.0138,0,20221511915
604,2022151,2055,2022,151,20,55,34.27083333,-118.2812213,A,0.10791,0.07838,0.0388,0,20221512055
605,2022151,2235,2022,151,22,35,NA,NA,A,NA,NA,NA,NA,20221512235
606,2022152,1820,2022,152,18,20,34.27083333,-118.2812213,T,0.10936,0.07947,0.0367,0,20221521820
607,2022152,1955,2022,152,19,55,NA,NA,T,NA,NA,NA,NA,20221521955
608,2022152,2000,2022,152,20,0,NA,NA,A,NA,NA,NA,NA,20221522000
609,2022152,2140,2022,152,21,40,34.27083333,-118.2812213,A,0.16354,0.11902,0.023,0,20221522140
610,2022153,2045,2022,153,20,45,34.27083333,-118.2812213,A,0.15539,0.11307,0.0245,0,20221532045
611,2022153,2220,2022,153,22,20,NA,NA,A,NA,NA,NA,NA,20221532220
612,2022154,1810,2022,154,18,10,34.27083333,-118.0896238,T,0.3614,0.26498,0.0255,0,20221541810
613,2022154,1945,2022,154,19,45,NA,NA,A,NA,NA,NA,NA,20221541945
614,2022154,1945,2022,154,19,45,NA,NA,T,NA,NA,NA,NA,20221541945
615,2022154,2125,2022,154,21,25,34.27083333,-118.2509691,A,0.28276,0.20676,0.029,0,20221542125
616,2022155,1715,2022,155,17,15,NA,NA,T,NA,NA,NA,NA,20221551715
617,2022155,1850,2022,155,18,50,34.27083333,-118.0694556,T,0.32979,0.24158,0.0298,0,20221551850
618,2022155,2030,2022,155,20,30,34.27083333,-118.1702964,A,0.21505,0.15678,0.0162,0,20221552030
619,2022155,2210,2022,155,22,10,NA,NA,A,NA,NA,NA,NA,20221552210
620,2022156,1755,2022,156,17,55,34.27083333,-118.2005487,T,0.19644,0.1431,0.0174,0,20221561755
621,2022156,1935,2022,156,19,35,NA,NA,A,NA,NA,NA,NA,20221561935
622,2022156,1935,2022,156,19,35,NA,NA,T,NA,NA,NA,NA,20221561935
623,2022156,2115,2022,156,21,15,34.27083333,-118.2711372,A,0.12915,0.09393,0.0418,0,20221562115
624,2022157,1700,2022,157,17,0,NA,NA,T,NA,NA,NA,NA,20221571700
625,2022157,1840,2022,157,18,40,34.27083333,-118.2812213,T,0.09103,0.06611,0.0419,0,20221571840
626,2022157,2015,2022,157,20,15,NA,NA,T,NA,NA,NA,NA,20221572015
627,2022157,2020,2022,157,20,20,34.27083333,-118.2812213,A,0.14399,0.10468,0.0115,0,20221572020
628,2022157,2155,2022,157,21,55,34.27083333,-118.2812213,A,0.16493,0.12003,0.0143,0,20221572155
629,2022158,1745,2022,158,17,45,34.27083333,-118.2812213,T,0.19888,0.14501,0.0139,0,20221581745
630,2022158,1920,2022,158,19,20,34.27083333,-118.2812213,T,0.24161,0.17636,0.0119,0,20221581920
631,2022158,2100,2022,158,21,0,34.27083333,-118.2711372,A,0.15974,0.11622,0.041,0,20221582100
632,2022158,2240,2022,158,22,40,NA,NA,A,NA,NA,NA,NA,20221582240
633,2022159,1650,2022,159,16,50,NA,NA,T,NA,NA,NA,NA,20221591650
634,2022159,1825,2022,159,18,25,34.27083333,-118.2812213,T,0.19168,0.13971,0.043,0,20221591825
635,2022159,2005,2022,159,20,5,NA,NA,A,NA,NA,NA,NA,20221592005
636,2022159,2005,2022,159,20,5,NA,NA,T,NA,NA,NA,NA,20221592005
637,2022159,2145,2022,159,21,45,34.27083333,-118.2812213,A,0.25559,0.18678,0.0204,0,20221592145
638,2022160,1730,2022,160,17,30,NA,NA,T,NA,NA,NA,NA,20221601730
639,2022160,1910,2022,160,19,10,34.27083333,-118.2812213,T,0.19247,0.14027,0.017,0,20221601910
640,2022160,2050,2022,160,20,50,34.27083333,-118.2812213,A,0.15721,0.11438,0.0301,0,20221602050
641,2022160,2225,2022,160,22,25,NA,NA,A,NA,NA,NA,NA,20221602225
642,2022161,1815,2022,161,18,15,34.27083333,-118.2812213,T,0.17506,0.12743,0.0317,0,20221611815
643,2022161,1950,2022,161,19,50,NA,NA,A,NA,NA,NA,NA,20221611950
644,2022161,1950,2022,161,19,50,NA,NA,T,NA,NA,NA,NA,20221611950
645,2022161,2130,2022,161,21,30,34.27083333,-118.2711372,A,0.22183,0.16181,0.0279,0,20221612130
646,2022162,1720,2022,162,17,20,NA,NA,T,NA,NA,NA,NA,20221621720
647,2022162,1900,2022,162,19,0,34.27083333,-118.2812213,T,0.2315,0.16889,0.0254,0,20221621900
648,2022162,2035,2022,162,20,35,34.27083333,-118.2812213,A,0.20831,0.15183,0.0194,0,20221622035
649,2022162,2215,2022,162,22,15,NA,NA,A,NA,NA,NA,NA,20221622215
650,2022163,1805,2022,163,18,5,34.27083333,-118.2812213,T,0.14557,0.1059,0.0234,0,20221631805
651,2022163,1940,2022,163,19,40,NA,NA,A,NA,NA,NA,NA,20221631940
652,2022163,1940,2022,163,19,40,NA,NA,T,NA,NA,NA,NA,20221631940
653,2022163,2120,2022,163,21,20,34.27083333,-118.2812213,A,0.11291,0.08204,0.0395,0,20221632120
654,2022164,1705,2022,164,17,5,NA,NA,T,NA,NA,NA,NA,20221641705
655,2022164,1845,2022,164,18,45,34.27083333,-118.2812213,T,0.22707,0.16558,0.039,0,20221641845
656,2022164,2020,2022,164,20,20,NA,NA,T,NA,NA,NA,NA,20221642020
657,2022164,2025,2022,164,20,25,34.27083333,-118.2207168,A,0.15503,0.11279,0.0128,0,20221642025
658,2022164,2200,2022,164,22,0,NA,NA,A,NA,NA,NA,NA,20221642200
659,2022165,1750,2022,165,17,50,34.27083333,-118.2812213,T,0.16185,0.11777,0.0166,0,20221651750
660,2022165,1925,2022,165,19,25,NA,NA,A,NA,NA,NA,NA,20221651925
661,2022165,1925,2022,165,19,25,NA,NA,T,NA,NA,NA,NA,20221651925
662,2022165,2105,2022,165,21,5,34.27083333,-118.2711372,A,0.09823,0.07132,0.0421,0,20221652105
663,2022165,2245,2022,165,22,45,NA,NA,A,NA,NA,NA,NA,20221652245
664,2022166,1655,2022,166,16,55,NA,NA,T,NA,NA,NA,NA,20221661655
665,2022166,1835,2022,166,18,35,34.27083333,-118.2812213,T,0.14922,0.10857,0.0438,0,20221661835
666,2022166,2010,2022,166,20,10,NA,NA,A,NA,NA,NA,NA,20221662010
667,2022166,2010,2022,166,20,10,NA,NA,T,NA,NA,NA,NA,20221662010
668,2022166,2150,2022,166,21,50,34.27083333,-118.2812213,A,0.16803,0.12232,0.0181,0,20221662150
669,2022167,1740,2022,167,17,40,NA,NA,T,NA,NA,NA,NA,20221671740
670,2022167,1915,2022,167,19,15,34.27083333,-118.2812213,T,0.19799,0.14428,0.014,0,20221671915
671,2022167,2055,2022,167,20,55,34.27083333,-118.2812213,A,0.11463,0.08328,0.0354,0,20221672055
672,2022167,2230,2022,167,22,30,NA,NA,A,NA,NA,NA,NA,20221672230
673,2022168,1640,2022,168,16,40,NA,NA,T,NA,NA,NA,NA,20221681640
674,2022168,1820,2022,168,18,20,34.27083333,-118.0492875,T,0.22676,0.1655,0.0369,0,20221681820
675,2022168,1955,2022,168,19,55,NA,NA,A,NA,NA,NA,NA,20221681955
676,2022168,1955,2022,168,19,55,NA,NA,T,NA,NA,NA,NA,20221681955
677,2022168,2135,2022,168,21,35,34.27083333,-118.2812213,A,0.19359,0.14108,0.026,0,20221682135
678,2022169,1725,2022,169,17,25,NA,NA,T,NA,NA,NA,NA,20221691725
679,2022169,1905,2022,169,19,5,34.27083333,-118.2812213,T,0.15345,0.1116,0.02,0,20221691905
680,2022169,2040,2022,169,20,40,34.27083333,-118.2812213,A,0.11409,0.08288,0.0223,0,20221692040
681,2022169,2220,2022,169,22,20,NA,NA,A,NA,NA,NA,NA,20221692220
682,2022170,1810,2022,170,18,10,34.27083333,-118.2812213,T,0.10287,0.07471,0.0263,0,20221701810
683,2022170,1945,2022,170,19,45,NA,NA,A,NA,NA,NA,NA,20221701945
684,2022170,1945,2022,170,19,45,NA,NA,T,NA,NA,NA,NA,20221701945
685,2022170,2125,2022,170,21,25,34.27083333,-118.2812213,A,0.13724,0.09979,0.0341,0,20221702125
686,2022171,1715,2022,171,17,15,NA,NA,T,NA,NA,NA,NA,20221711715
687,2022171,1850,2022,171,18,50,34.27083333,-118.2812213,T,0.09934,0.07214,0.0304,0,20221711850
688,2022171,2030,2022,171,20,30,34.27083333,-118.2812213,A,0.06722,0.04873,0.015,0,20221712030
689,2022171,2205,2022,171,22,5,NA,NA,A,NA,NA,NA,NA,20221712205
690,2022172,1755,2022,172,17,55,34.27083333,-118.2812213,T,0.11378,0.08266,0.0202,0,20221721755
691,2022172,1930,2022,172,19,30,NA,NA,A,NA,NA,NA,NA,20221721930
692,2022172,1935,2022,172,19,35,NA,NA,T,NA,NA,NA,NA,20221721935
693,2022172,2110,2022,172,21,10,34.27083333,-118.2812213,A,0.07788,0.0565,0.0461,0,20221722110
694,2022173,1700,2022,173,17,0,NA,NA,T,NA,NA,NA,NA,20221731700
695,2022173,1840,2022,173,18,40,NA,NA,T,NA,NA,NA,NA,20221731840
696,2022173,2015,2022,173,20,15,NA,NA,A,NA,NA,NA,NA,20221732015
697,2022173,2015,2022,173,20,15,NA,NA,T,NA,NA,NA,NA,20221732015
698,2022173,2155,2022,173,21,55,NA,NA,A,NA,NA,NA,NA,20221732155
699,2022174,1745,2022,174,17,45,34.27083333,-118.2812213,T,0.10171,0.07386,0.0135,0,20221741745
700,2022174,1920,2022,174,19,20,34.27083333,-118.2812213,T,0.12154,0.08833,0.0117,0,20221741920
701,2022174,2100,2022,174,21,0,34.27083333,-118.2812213,A,0.04925,0.03569,0.0422,0,20221742100
702,2022174,2235,2022,174,22,35,NA,NA,A,NA,NA,NA,NA,20221742235
703,2022175,1650,2022,175,16,50,NA,NA,T,NA,NA,NA,NA,20221751650
704,2022175,1825,2022,175,18,25,34.27083333,-118.2812213,T,0.09634,0.06993,0.0439,0,20221751825
705,2022175,2000,2022,175,20,0,NA,NA,A,NA,NA,NA,NA,20221752000
706,2022175,2005,2022,175,20,5,NA,NA,T,NA,NA,NA,NA,20221752005
707,2022175,2140,2022,175,21,40,34.27083333,-118.2812213,A,0.11059,0.08035,0.023,0,20221752140
708,2022176,1730,2022,176,17,30,NA,NA,T,NA,NA,NA,NA,20221761730
709,2022176,1910,2022,176,19,10,34.27083333,-118.2812213,T,0.10942,0.07948,0.0167,0,20221761910
710,2022176,2045,2022,176,20,45,34.27083333,-118.2812213,A,0.08062,0.0585,0.0274,0,20221762045
711,2022176,2225,2022,176,22,25,NA,NA,A,NA,NA,NA,NA,20221762225
712,2022177,1815,2022,177,18,15,34.27083333,-118.2812213,T,0.10597,0.07698,0.0321,0,20221771815
713,2022177,1950,2022,177,19,50,NA,NA,A,NA,NA,NA,NA,20221771950
714,2022177,1950,2022,177,19,50,NA,NA,T,NA,NA,NA,NA,20221771950
715,2022177,2130,2022,177,21,30,34.27083333,-118.2812213,A,0.12798,0.09306,0.0321,0,20221772130
716,2022178,1720,2022,178,17,20,NA,NA,T,NA,NA,NA,NA,20221781720
717,2022178,1855,2022,178,18,55,34.27083333,-118.2812213,T,0.19221,0.14,0.0253,0,20221781855
718,2022178,2030,2022,178,20,30,34.27083333,-118.2812213,A,0.14947,0.1087,0.0178,0,20221782030
719,2022178,2210,2022,178,22,10,NA,NA,A,NA,NA,NA,NA,20221782210
720,2022179,1800,2022,179,18,0,34.27083333,-118.2812213,T,0.13991,0.10174,0.023,0,20221791800
721,2022179,1935,2022,179,19,35,NA,NA,A,NA,NA,NA,NA,20221791935
722,2022179,1940,2022,179,19,40,NA,NA,T,NA,NA,NA,NA,20221791940
723,2022179,2115,2022,179,21,15,34.27083333,-118.2812213,A,0.11625,0.08447,0.0438,0,20221792115
724,2022180,1705,2022,180,17,5,NA,NA,T,NA,NA,NA,NA,20221801705
725,2022180,1845,2022,180,18,45,34.27083333,-118.2812213,T,0.12327,0.08963,0.039,0,20221801845
726,2022180,2020,2022,180,20,20,34.27083333,-118.2812213,A,0.14425,0.10487,0.0123,0,20221802020
727,2022180,2020,2022,180,20,20,NA,NA,T,NA,NA,NA,NA,20221802020
728,2022180,2200,2022,180,22,0,34.27083333,-118.2812213,A,0.12536,0.09114,0.0139,0,20221802200
729,2022181,1750,2022,181,17,50,34.27083333,-118.2812213,T,0.13349,0.09705,0.0162,0,20221811750
730,2022181,1925,2022,181,19,25,NA,NA,T,NA,NA,NA,NA,20221811925
731,2022181,2105,2022,181,21,5,34.27083333,-118.2812213,A,0.08051,0.05842,0.0439,0,20221812105
732,2022181,2240,2022,181,22,40,NA,NA,A,NA,NA,NA,NA,20221812240
733,2022182,1655,2022,182,16,55,NA,NA,T,NA,NA,NA,NA,20221821655
734,2022182,1835,2022,182,18,35,34.27083333,-118.2812213,T,0.11229,0.08162,0.0447,0,20221821835
735,2022182,2005,2022,182,20,5,NA,NA,A,NA,NA,NA,NA,20221822005
736,2022182,2010,2022,182,20,10,NA,NA,T,NA,NA,NA,NA,20221822010
737,2022182,2145,2022,182,21,45,34.27083333,-118.2812213,A,0.11604,0.08431,0.0199,0,20221822145
738,2022183,1735,2022,183,17,35,NA,NA,T,NA,NA,NA,NA,20221831735
739,2022183,1915,2022,183,19,15,34.27083333,-118.2812213,T,0.10025,0.07278,0.0136,0,20221831915
740,2022183,2050,2022,183,20,50,34.27083333,-118.2812213,A,0.08566,0.06216,0.0313,0,20221832050
741,2022183,2230,2022,183,22,30,NA,NA,A,NA,NA,NA,NA,20221832230
742,2022184,1640,2022,184,16,40,NA,NA,T,NA,NA,NA,NA,20221841640
743,2022184,1820,2022,184,18,20,34.27083333,-118.2812213,T,0.13607,0.09896,0.0369,0,20221841820
744,2022184,1955,2022,184,19,55,NA,NA,A,NA,NA,NA,NA,20221841955
745,2022184,1955,2022,184,19,55,NA,NA,T,NA,NA,NA,NA,20221841955
